dataset,model,mode,seed,round,axis,selected_count,axis_selected_count,axis_selected_fraction,selected_true_mean,axis_true_mean,feedback_deficit,discordance_score,calibration,threshold_source,score_threshold,flagged
gfp,mlp,random_swap,2,2,pos=80,100,7,0.07,3.556379568969003,3.7530349352571433,-0.19665536628814007,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.1062876011090112,False
gfp,mlp,random_swap,2,3,pos=87,100,8,0.08,3.7410287808232137,3.65222183906125,0.08880694176196346,0.007104555340957077,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02301973460938756,False
gfp,mlp,random_swap,2,3,pos=164,100,5,0.05,3.7410287808232137,3.626063148654,0.11496563216921363,0.005748281608460682,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02335880304251166,False
gfp,mlp,random_swap,2,3,pos=80,100,5,0.05,3.7410287808232137,3.6988244019626166,0.042204378860597025,0.0021102189430298513,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=200,100,5,0.05,3.7410287808232137,3.7082840472762504,0.03274473354696328,0.001637236677348164,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=41,100,5,0.05,3.7410287808232137,3.7122112789300004,0.028817501893213304,0.0014408750946606653,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=159,100,5,0.05,3.7410287808232137,3.712485748422,0.028543032401213697,0.0014271516200606849,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=177,100,5,0.05,3.7410287808232137,3.7282936986240003,0.012735082199213377,0.0006367541099606688,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=62,100,12,0.12,3.7410287808232137,3.7379458617916668,0.0030829190315468935,0.00036995028378562723,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=153,100,10,0.1,3.7410287808232137,3.7407704808880005,0.00025829993521320205,2.5829993521320206e-05,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=105,100,8,0.08,3.7410287808232137,3.83028536612375,-0.08925658530053626,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02601953635495996,False
gfp,mlp,random_swap,2,3,pos=113,100,6,0.06,3.7410287808232137,3.782328500331667,-0.041299719508453236,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=146,100,11,0.11,3.7410287808232137,3.7672497216809093,-0.026220940857695663,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=163,100,9,0.09,3.7410287808232137,3.7914923358233334,-0.050463555000119786,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02601953635495996,False
gfp,mlp,random_swap,2,3,pos=171,100,18,0.18,3.7410287808232137,3.7541448100516663,-0.013116029228452675,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=25,100,5,0.05,3.7410287808232137,3.7468055964420004,-0.005776815618786735,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,3,pos=39,100,5,0.05,3.7410287808232137,3.8020711513559995,-0.06104237053278583,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02601953635495996,False
gfp,mlp,random_swap,2,3,pos=84,100,5,0.05,3.7410287808232137,3.7724040975203996,-0.03137531669718596,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02608735004158478,False
gfp,mlp,random_swap,2,4,pos=171,100,17,0.17,3.7398590130935254,3.704068610060471,0.035790403033054474,0.006084368515619261,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02378624966858849,False
gfp,mlp,random_swap,2,4,pos=170,100,7,0.07,3.7398590130935254,3.657371066047,0.08248794704652562,0.005774156293256794,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023910334557533476,False
gfp,mlp,random_swap,2,4,pos=153,100,5,0.05,3.7398590130935254,3.6906394413839996,0.049219571709525844,0.0024609785854762924,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=184,100,6,0.06,3.7398590130935254,3.7010429550783335,0.038816058015191945,0.0023289634809115166,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02588273057108366,False
gfp,mlp,random_swap,2,4,pos=190,100,6,0.06,3.7398590130935254,3.7122698489858337,0.027589164107691744,0.0016553498464615046,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=105,100,7,0.07,3.7398590130935254,3.732964792934616,0.006894220158909281,0.0004825954111236497,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02588273057108366,False
gfp,mlp,random_swap,2,4,pos=198,100,9,0.09,3.7398590130935254,3.7373584704955554,0.002500542597970057,0.0002250488338173051,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02588273057108366,False
gfp,mlp,random_swap,2,4,pos=117,100,6,0.06,3.7398590130935254,3.800999626118333,-0.06114061302480778,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=129,100,7,0.07,3.7398590130935254,3.772695414191429,-0.03283640109790342,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=166,100,8,0.08,3.7398590130935254,3.7957120647075,-0.0558530516139748,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=172,100,8,0.08,3.7398590130935254,3.7900726997737495,-0.05021368668022408,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=197,100,10,0.1,3.7398590130935254,3.7478205052146665,-0.007961492121141056,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=43,100,5,0.05,3.7398590130935254,3.769888191239,-0.030029178145474678,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,2,4,pos=76,100,6,0.06,3.7398590130935254,3.802296029818333,-0.06243701672480739,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02589824118220178,False
gfp,mlp,random_swap,3,1,pos=193,100,5,0.05,3.72670177701497,3.591328645696,0.13537313131896989,0.006768656565948494,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025326234637280478,False
gfp,mlp,random_swap,3,1,pos=139,100,8,0.08,3.72670177701497,3.653491941215,0.07320983579996998,0.005856786863997598,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025645389032963293,False
gfp,mlp,random_swap,3,1,pos=161,100,6,0.06,3.72670177701497,3.642692565864167,0.08400921115080306,0.005040552669048183,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=162,100,5,0.05,3.72670177701497,3.6689227985879995,0.05777897842697044,0.0028889489213485223,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=159,100,11,0.11,3.72670177701497,3.703892029588182,0.022809747426788096,0.0025090722169466904,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02613034777458287,False
gfp,mlp,random_swap,3,1,pos=9,100,8,0.08,3.72670177701497,3.71506274809125,0.01163902892372004,0.0009311223138976033,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=177,100,8,0.08,3.72670177701497,3.715596510436875,0.011105266578094852,0.0008884213262475882,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=32,100,6,0.06,3.72670177701497,3.714860979233334,0.011840797781636159,0.0007104478668981695,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=131,100,7,0.07,3.72670177701497,3.756509715637143,-0.029807938622173236,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=158,100,6,0.06,3.72670177701497,3.7702047125883333,-0.04350293557336338,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02617594125968041,False
gfp,mlp,random_swap,3,1,pos=163,100,5,0.05,3.72670177701497,3.7299397700980004,-0.0032379930830304104,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02613034777458287,False
gfp,mlp,random_swap,3,1,pos=166,100,22,0.22,3.72670177701497,3.7438121203743706,-0.017110343359400648,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02613034777458287,False
gfp,mlp,random_swap,3,1,pos=214,100,7,0.07,3.72670177701497,3.798333556668571,-0.07163177965360124,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02690390181669519,False
gfp,mlp,random_swap,3,1,pos=39,100,12,0.12,3.72670177701497,3.778157659863542,-0.05145588284857183,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02613034777458287,False
gfp,mlp,random_swap,3,1,pos=62,100,16,0.16,3.72670177701497,3.738500032866667,-0.011798255851696915,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027426261080975192,False
gfp,mlp,random_swap,3,2,pos=159,100,10,0.1,3.6914653406452804,3.661907249464,0.0295580911812805,0.00295580911812805,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021091753008300476,False
gfp,mlp,random_swap,3,2,pos=214,100,7,0.07,3.6914653406452804,3.671954620947143,0.019510719698137446,0.0013657503788696214,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02402172535570541,False
gfp,mlp,random_swap,3,2,pos=157,100,6,0.06,3.6914653406452804,3.674791664787879,0.016673675857401538,0.0010004205514440921,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=38,100,7,0.07,3.6914653406452804,3.678768278178442,0.012697062466838549,0.0008887943726786985,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=175,100,19,0.19,3.6914653406452804,3.688222087531052,0.0032432531142285725,0.0006162180917034288,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=105,100,6,0.06,3.6914653406452804,3.703830434841112,-0.012365094195831539,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02176326506368423,False
gfp,mlp,random_swap,3,2,pos=11,100,5,0.05,3.6914653406452804,3.699598294826,-0.008132954180719576,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=111,100,7,0.07,3.6914653406452804,3.7555617730797146,-0.06409643243443419,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=117,100,11,0.11,3.6914653406452804,3.7752937414193184,-0.08382840077403797,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=158,100,16,0.16,3.6914653406452804,3.7466827329290835,-0.05521739228380307,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=184,100,6,0.06,3.6914653406452804,3.7369719712516667,-0.04550663060638627,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02176326506368423,False
gfp,mlp,random_swap,3,2,pos=190,100,5,0.05,3.6914653406452804,3.801829807322,-0.11036446667671962,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=3,100,5,0.05,3.6914653406452804,3.7764766472219997,-0.08501130657671929,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=43,100,5,0.05,3.6914653406452804,3.696411259174,-0.004945918528719506,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,2,pos=62,100,5,0.05,3.6914653406452804,3.7067230188819997,-0.015257678236719308,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02445702474260541,False
gfp,mlp,random_swap,3,2,pos=99,100,11,0.11,3.6914653406452804,3.698849480086363,-0.007384139441082738,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021842768000647148,False
gfp,mlp,random_swap,3,3,pos=231,100,12,0.12,3.729777764649837,3.6630716595314587,0.06670610511837838,0.008004732614205406,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02620692149755629,False
gfp,mlp,random_swap,3,3,pos=32,100,6,0.06,3.729777764649837,3.606190610806667,0.12358715384317032,0.0074152292305902185,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026413247681821603,False
gfp,mlp,random_swap,3,3,pos=133,100,5,0.05,3.729777764649837,3.618651879516,0.11112588513383725,0.005556294256691863,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=229,100,10,0.1,3.729777764649837,3.6973467486345,0.03243101601533693,0.0032431016015336935,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=25,100,5,0.05,3.729777764649837,3.6889265199379997,0.04085124471183743,0.0020425622355918715,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=166,100,9,0.09,3.729777764649837,3.7172710935866675,0.012506671063169605,0.0011256003956852645,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027592080245674774,False
gfp,mlp,random_swap,3,3,pos=128,100,8,0.08,3.729777764649837,3.71618138072375,0.013596383926087086,0.0010877107140869668,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=184,100,6,0.06,3.729777764649837,3.7139447460658332,0.015833018584003877,0.0009499811150402326,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027592080245674774,False
gfp,mlp,random_swap,3,3,pos=129,100,7,0.07,3.729777764649837,3.772164443892857,-0.04238667924302009,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=158,100,15,0.15,3.729777764649837,3.7939967156566667,-0.06421895100682962,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=163,100,12,0.12,3.729777764649837,3.7847648265595826,-0.05498706190974545,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027592080245674774,False
gfp,mlp,random_swap,3,3,pos=198,100,12,0.12,3.729777764649837,3.808091894411666,-0.07831412976182905,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=223,100,5,0.05,3.729777764649837,3.8089789307019997,-0.07920116605216254,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=237,100,9,0.09,3.729777764649837,3.7933709771704165,-0.06359321252057937,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,3,pos=30,100,5,0.05,3.729777764649837,3.7694158998139997,-0.03963813516416259,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.027621555414855534,False
gfp,mlp,random_swap,3,4,pos=237,100,5,0.05,3.727363511526992,3.6146142563980006,0.11274925512899125,0.005637462756449563,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.022793592634182985,False
gfp,mlp,random_swap,3,4,pos=166,100,12,0.12,3.727363511526992,3.7022122833916664,0.025151228135325443,0.003018147376239053,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023432381854803036,False
gfp,mlp,random_swap,3,4,pos=176,100,13,0.13,3.727363511526992,3.7066146277763186,0.020748883750673297,0.0026973548875875285,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=121,100,5,0.05,3.727363511526992,3.673584434896,0.053779076630991796,0.00268895383154959,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=173,100,5,0.05,3.727363511526992,3.7035697017879996,0.023793809738992255,0.0011896904869496128,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=117,100,7,0.07,3.727363511526992,3.71941098771,0.007952523816991963,0.0005566766671894375,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=128,100,7,0.07,3.727363511526992,3.7261212769542857,0.0012422345727061135,8.695642008942795e-05,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=105,100,10,0.1,3.727363511526992,3.7483629793129998,-0.02099946778600792,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02367297622129168,False
gfp,mlp,random_swap,3,4,pos=158,100,12,0.12,3.727363511526992,3.776932272250416,-0.04956876072342409,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=163,100,7,0.07,3.727363511526992,3.7386672537885715,-0.011303742261579597,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02367297622129168,False
gfp,mlp,random_swap,3,4,pos=171,100,5,0.05,3.727363511526992,3.7816117894179997,-0.054248277891007834,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=197,100,11,0.11,3.727363511526992,3.7948742589972726,-0.06751074747028074,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=202,100,5,0.05,3.727363511526992,3.7398011973844,-0.01243768585740801,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=223,100,5,0.05,3.727363511526992,3.7507250439340005,-0.023361532407008667,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023803941990302203,False
gfp,mlp,random_swap,3,4,pos=39,100,5,0.05,3.727363511526992,3.7665243644339994,-0.03916085290700755,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02367297622129168,False
gfp,mlp,random_swap,3,4,pos=62,100,10,0.1,3.727363511526992,3.7889832086339994,-0.06161969710700754,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026468264971346543,False
gfp,mlp,random_swap,4,1,pos=197,100,5,0.05,3.6833691459938005,3.226947553942,0.45642159205180066,0.022821079602590034,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02123353108016735,True
gfp,mlp,random_swap,4,1,pos=5,100,8,0.08,3.6833691459938005,3.6593340209793745,0.02403512501442595,0.001922810001154076,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.03063775240081352,False
gfp,mlp,random_swap,4,1,pos=90,100,10,0.1,3.6833691459938005,3.6766733900002,0.006695755993600283,0.0006695755993600283,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=229,100,7,0.07,3.6833691459938005,3.6761811708842864,0.007187975109514078,0.0005031582576659855,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=101,100,19,0.19,3.6833691459938005,3.6808556558936187,0.002513490100181759,0.0004775631190345342,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.030282117841728427,False
gfp,mlp,random_swap,4,1,pos=128,100,7,0.07,3.6833691459938005,3.6821974868442857,0.001171659149514781,8.201614046603467e-05,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.030282117841728427,False
gfp,mlp,random_swap,4,1,pos=98,100,8,0.08,3.6833691459938005,3.6830146534294457,0.0003544925643548247,2.8359405148385975e-05,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=105,100,17,0.17,3.6833691459938005,3.7335684633292168,-0.05019931733541627,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.030282117841728427,False
gfp,mlp,random_swap,4,1,pos=161,100,13,0.13,3.6833691459938005,3.783132867407154,-0.09976372141335332,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=171,100,7,0.07,3.6833691459938005,3.725375310472857,-0.04200616447905636,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=175,100,7,0.07,3.6833691459938005,3.7401284451842858,-0.05675929919048528,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,1,pos=38,100,5,0.05,3.6833691459938005,3.6845339697379997,-0.0011648237441992393,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.030282117841728427,False
gfp,mlp,random_swap,4,1,pos=43,100,10,0.1,3.6833691459938005,3.7497593672535006,-0.06639022125970007,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.031327031321800244,False
gfp,mlp,random_swap,4,2,pos=9,100,7,0.07,3.7129436675061,3.5844286131185714,0.12851505438752842,0.00899605380712699,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.023942039049845855,False
gfp,mlp,random_swap,4,2,pos=99,100,10,0.1,3.7129436675061,3.664034676506,0.04890899100009971,0.004890899100009971,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025173585461980955,False
gfp,mlp,random_swap,4,2,pos=197,100,6,0.06,3.7129436675061,3.654020588462222,0.058923079043877724,0.003535384742632663,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=47,100,5,0.05,3.7129436675061,3.694478275822166,0.018465391683933685,0.0009232695841966843,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=229,100,5,0.05,3.7129436675061,3.7002466848379996,0.012696982668100265,0.0006348491334050133,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=158,100,6,0.06,3.7129436675061,3.7121063385050004,0.0008373290010994516,5.02397400659671e-05,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025917187776789224,False
gfp,mlp,random_swap,4,2,pos=128,100,5,0.05,3.7129436675061,3.7466665948679996,-0.033722927361899746,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025917187776789224,False
gfp,mlp,random_swap,4,2,pos=144,100,5,0.05,3.7129436675061,3.839281561694,-0.1263378941879001,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=156,100,6,0.06,3.7129436675061,3.7631688508349996,-0.0502251833288998,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=159,100,5,0.05,3.7129436675061,3.741634231665999,-0.028690564159899345,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025917187776789224,False
gfp,mlp,random_swap,4,2,pos=162,100,16,0.16,3.7129436675061,3.7248433619607817,-0.011899694454681864,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.025917187776789224,False
gfp,mlp,random_swap,4,2,pos=166,100,13,0.13,3.7129436675061,3.765315691498205,-0.05237202399210528,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=171,100,7,0.07,3.7129436675061,3.827840488818571,-0.11489682131247125,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=177,100,9,0.09,3.7129436675061,3.7411366445088885,-0.028192977002788666,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=236,100,5,0.05,3.7129436675061,3.807753586244,-0.09480991873790012,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,2,pos=43,100,5,0.05,3.7129436675061,3.8027992819640004,-0.08985561445790058,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.026122445512145074,False
gfp,mlp,random_swap,4,3,pos=142,100,21,0.21,3.7093455227393637,3.6239253428336737,0.08542017990568995,0.01793823778019489,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.021929305329120505,False
gfp,mlp,random_swap,4,3,pos=230,100,5,0.05,3.7093455227393637,3.6692295859940005,0.04011593674536318,0.002005796837268159,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.028302281706291173,False
gfp,mlp,random_swap,4,3,pos=190,100,7,0.07,3.7093455227393637,3.6825125085914294,0.026833014147934264,0.0018783109903553986,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02837877321443883,False
gfp,mlp,random_swap,4,3,pos=105,100,10,0.1,3.7093455227393637,3.7723403906629995,-0.06299486792363584,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02758215116729251,False
gfp,mlp,random_swap,4,3,pos=107,100,9,0.09,3.7093455227393637,3.732632206765556,-0.023286684026192273,0.0,within_campaign_feedback_discordance,early_same_axis_plus_same_round_peer_axes,0.02837877321443883,False
